Starley,3,381,2017-01-02,2017-01-04,12
Kelly Clarkson,3,381,2018-11-30,2018-12-02,59
Starley,3,381,2017-09-04,2017-09-06,162
James Arthur,3,381,2020-10-25,2020-10-27,68
Lil Xan,3,381,2018-01-27,2018-01-29,69
David Guetta,3,381,2023-04-27,2023-04-29,21
James Arthur,3,381,2021-04-04,2021-04-06,98
Kelly Clarkson,3,381,2020-11-24,2020-11-26,63
David Guetta,3,381,2023-05-15,2023-05-17,25
Twenty One Pilots,3,381,2021-04-07,2021-04-09,37
James Arthur,3,381,2020-12-26,2020-12-28,81
Lil Xan,3,381,2017-11-26,2017-11-28,60
ROSALÍA,3,381,2019-06-04,2019-06-06,42
Martin Garrix,3,381,2018-10-20,2018-10-22,107
Steve Lacy,3,381,2021-08-10,2021-08-12,102
Martin Garrix,3,381,2018-09-29,2018-10-01,86
Martin Garrix,3,381,2018-08-19,2018-08-21,49
Steve Lacy,3,381,2021-10-16,2021-10-18,73
James Arthur,3,381,2021-01-02,2021-01-04,77
Cardi B,3,381,2017-09-19,2017-09-21,23
James Arthur,3,381,2021-02-07,2021-02-09,76
Steve Lacy,3,381,2021-10-31,2021-11-02,66
Maria Becerra,3,381,2021-08-31,2021-09-02,25
James Arthur,3,381,2020-11-29,2020-12-01,89
Steve Lacy,3,381,2021-11-06,2021-11-08,63
Rauw Alejandro,3,381,2022-01-27,2022-01-29,10
Kelly Clarkson,3,381,2020-12-04,2020-12-06,14
Lil Uzi Vert,3,381,2020-06-21,2020-06-23,129
Lil Xan,3,381,2018-01-07,2018-01-09,73
Lil Xan,3,381,2017-11-05,2017-11-07,149
Cardi B,3,381,2017-09-15,2017-09-17,27
James Arthur,3,381,2020-11-08,2020-11-10,62
Starley,3,381,2017-08-14,2017-08-16,143
Megan Thee Stallion,3,381,2019-09-02,2019-09-04,58
Kelly Clarkson,3,381,2019-11-29,2019-12-01,47
Nicki Minaj,3,380,2017-10-17,2017-10-19,108
Tyga,3,379,2019-04-30,2019-05-02,117
NewJeans,3,379,2023-05-27,2023-05-29,76
Billie Eilish,3,378,2018-10-13,2018-10-15,79
BoyWithUke,3,378,2022-03-19,2022-03-21,58
Billie Eilish,3,378,2018-10-06,2018-10-08,83
Miguel,3,378,2018-02-24,2018-02-26,78
Miguel,3,378,2017-12-26,2017-12-28,86
Fousheé,3,378,2021-01-02,2021-01-04,133
Billie Eilish,3,378,2023-03-25,2023-03-27,88
Miguel,3,378,2018-01-01,2018-01-03,80
Central Cee,3,378,2022-12-14,2022-12-16,12
Billie Eilish,3,378,2023-02-14,2023-02-16,102
Fousheé,3,378,2020-12-26,2020-12-28,129
Daddy Yankee,3,378,2021-03-29,2021-03-31,110
Miguel,3,378,2017-12-17,2017-12-19,93
Manuel Turizo,3,378,2018-09-06,2018-09-08,16
Billie Eilish,3,378,2018-05-05,2018-05-07,84
BTS,3,378,2017-11-28,2017-11-30,76
Billie Eilish,3,378,2023-05-21,2023-05-23,97
Miguel,3,378,2018-02-18,2018-02-20,74
Manuel Turizo,3,378,2018-09-11,2018-09-13,18
Billie Eilish,3,378,2023-04-16,2023-04-18,82
Billie Eilish,3,378,2023-04-08,2023-04-10,98
Billie Eilish,3,378,2018-05-12,2018-05-14,68
Daddy Yankee,3,378,2021-03-16,2021-03-18,111
Shawn Mendes,3,378,2021-09-27,2021-09-29,89
Billie Eilish,3,378,2018-05-27,2018-05-29,31
BTS,3,378,2018-01-07,2018-01-09,105
Billie Eilish,3,378,2018-09-22,2018-09-24,73
Nicky Jam,3,378,2019-07-16,2019-07-18,43
Jason Derulo,3,376,2021-04-22,2021-04-24,107
Mustard,3,375,2019-07-06,2019-07-08,125
Anuel AA,3,375,2021-04-22,2021-04-24,72
Yung Gravy,3,375,2022-08-05,2022-08-07,75
Yung Gravy,3,375,2022-08-27,2022-08-29,74
Justin Quiles,3,375,2020-07-07,2020-07-09,84
Justin Quiles,3,375,2020-07-30,2020-08-01,78
Maroon 5,3,375,2021-06-26,2021-06-28,38
OneRepublic,3,375,2018-05-29,2018-05-31,132
Imagine Dragons,3,375,2020-04-07,2020-04-09,91
Anuel AA,3,375,2021-03-26,2021-03-28,61
Sia,3,375,2018-06-12,2018-06-14,17
Sia,3,375,2018-06-05,2018-06-07,22
Justin Quiles,3,375,2020-08-04,2020-08-06,89
OneRepublic,3,375,2018-06-24,2018-06-26,39
Eminem,3,375,2022-01-24,2022-01-26,72
Eminem,3,375,2022-01-17,2022-01-19,83
Mustard,3,375,2019-08-03,2019-08-05,137
Daddy Yankee,3,372,2017-04-17,2017-04-19,3
Kygo,3,372,2018-08-12,2018-08-14,28
Lauv,3,372,2017-10-15,2017-10-17,40
Axwell /\ Ingrosso,3,372,2018-03-05,2018-03-07,112
Kygo,3,372,2018-07-29,2018-07-31,27
Kygo,3,372,2018-07-09,2018-07-11,26
Axwell /\ Ingrosso,3,372,2018-02-15,2018-02-17,101
salem ilese,3,372,2020-12-07,2020-12-09,180
Kygo,3,372,2020-07-04,2020-07-06,51
salem ilese,3,372,2020-11-14,2020-11-16,103
salem ilese,3,372,2020-10-17,2020-10-19,65
Axwell /\ Ingrosso,3,372,2018-03-12,2018-03-14,115
Lewis Capaldi,3,371,2020-07-04,2020-07-06,23
João Gomes,3,371,2021-08-12,2021-08-14,48
Lewis Capaldi,3,371,2020-10-11,2020-10-13,24
Farruko,3,370,2019-07-18,2019-07-20,45
Calvin Harris,3,369,2023-05-15,2023-05-17,71
Years & Years,3,369,2018-07-15,2018-07-17,60
Eminem,3,369,2022-01-02,2022-01-04,90
Future,3,369,2022-05-08,2022-05-10,33
Tones And I,3,369,2021-08-24,2021-08-26,90
Lauv,3,369,2018-11-25,2018-11-27,134
Tones And I,3,369,2021-07-20,2021-07-22,74
Halsey,3,369,2019-08-03,2019-08-05,64
Halsey,3,369,2018-12-08,2018-12-10,3
Tones And I,3,369,2022-03-22,2022-03-24,168
The Kid LAROI,3,369,2020-10-25,2020-10-27,70
Tones And I,3,369,2021-10-26,2021-10-28,117
Danny Ocean,3,369,2022-07-18,2022-07-20,125
Danny Ocean,3,369,2022-06-21,2022-06-23,88
Normani,3,369,2019-10-12,2019-10-14,51
Lauv,3,369,2018-10-06,2018-10-08,87
Danny Ocean,3,369,2022-05-16,2022-05-18,64
Maria Becerra,3,369,2022-01-13,2022-01-15,49
Tones And I,3,369,2022-02-08,2022-02-10,147
The Kid LAROI,3,369,2020-11-01,2020-11-03,81
Eminem,3,369,2021-11-08,2021-11-10,143
Danny Ocean,3,369,2022-04-16,2022-04-18,21
Tones And I,3,369,2021-10-19,2021-10-21,118
Lauv,3,369,2018-10-20,2018-10-22,75
Lauv,3,369,2018-11-19,2018-11-21,121
Tones And I,3,369,2022-05-04,2022-05-07,171
Calvin Harris,3,369,2023-04-17,2023-04-19,71
Halsey,3,369,2019-04-13,2019-04-15,31
WILLOW,3,369,2021-07-17,2021-07-19,67
Halsey,3,369,2019-04-20,2019-04-22,25
Tones And I,3,369,2021-12-02,2021-12-04,145
Danny Ocean,3,369,2022-03-15,2022-03-17,158
Calvin Harris,3,369,2023-03-20,2023-03-22,59
Tones And I,3,369,2022-03-15,2022-03-17,164
Lauv,3,369,2018-10-13,2018-10-15,70
Tones And I,3,369,2022-06-16,2022-06-25,183
Lauv,3,367,2019-07-31,2019-08-02,31
Tyga,3,366,2018-06-11,2018-06-13,16
Ashnikko,3,366,2021-01-02,2021-01-04,101
Reik,3,366,2019-01-31,2019-02-02,103
TWICE,3,366,2021-10-16,2021-10-18,65
Ozuna,3,366,2020-12-03,2020-12-05,72
Tyga,3,366,2018-06-20,2018-06-22,15
Ashnikko,3,366,2020-12-26,2020-12-28,104
Ashnikko,3,366,2020-11-29,2020-12-01,99
Ashnikko,3,366,2020-09-26,2020-09-28,104
Sam Smith,3,366,2020-12-22,2020-12-24,41
Tyga,3,366,2018-06-16,2018-06-18,13
Ashnikko,3,366,2020-10-17,2020-10-19,49
Tyga,3,366,2019-02-05,2019-02-07,58
Nicky Jam,3,364,2019-04-20,2019-04-22,31
Rihanna,3,364,2017-04-22,2017-04-24,126
James Arthur,3,363,2022-03-24,2022-03-29,178
James Arthur,3,363,2019-12-08,2019-12-10,125
Sam Smith,3,363,2020-06-15,2020-06-17,173
James Arthur,3,363,2019-11-17,2019-11-19,105
James Arthur,3,363,2019-11-05,2019-11-07,109
James Arthur,3,363,2020-05-03,2020-05-05,123
James Arthur,3,363,2019-07-21,2019-07-23,144
Julia Michaels,3,363,2017-09-12,2017-09-14,98
James Arthur,3,363,2019-06-22,2019-06-24,135
James Arthur,3,363,2019-04-27,2019-04-29,137
James Arthur,3,363,2019-03-19,2019-03-21,128
James Arthur,3,363,2019-03-09,2019-03-11,134
James Arthur,3,363,2020-04-26,2020-04-28,118
James Arthur,3,363,2019-11-23,2019-11-25,107
James Arthur,3,363,2020-03-01,2020-03-03,127
James Arthur,3,363,2020-08-09,2020-08-11,142
Jason Derulo,3,363,2018-02-06,2018-02-08,47
James Arthur,3,363,2018-10-28,2018-10-30,124
James Arthur,3,363,2018-09-01,2018-09-03,132
James Arthur,3,363,2018-08-25,2018-08-27,123
James Arthur,3,363,2018-07-15,2018-07-17,136
James Arthur,3,363,2018-05-19,2018-05-21,120
Nio Garcia,3,363,2021-05-02,2021-05-04,15
James Arthur,3,363,2017-04-02,2017-04-04,31
James Arthur,3,363,2017-03-24,2017-03-26,27
James Arthur,3,363,2017-03-14,2017-03-16,23
Julia Michaels,3,363,2017-08-29,2017-08-31,91
James Arthur,3,363,2020-02-16,2020-02-18,116
James Arthur,3,363,2020-09-20,2020-09-22,116
James Arthur,3,363,2022-01-09,2022-01-11,168
Quavo,3,363,2017-04-18,2017-04-20,39
Taylor Swift,3,363,2017-12-17,2017-12-19,73
Måneskin,3,363,2022-08-01,2022-08-03,173
James Arthur,3,363,2021-09-26,2021-09-28,128
Måneskin,3,363,2022-08-10,2022-08-12,168
James Arthur,3,363,2023-05-01,2023-05-03,184
Anitta,3,363,2020-10-27,2020-10-29,114
Julia Michaels,3,363,2017-08-13,2017-08-15,83
James Arthur,3,363,2020-09-27,2020-09-29,113
Megan Thee Stallion,3,363,2020-12-12,2020-12-14,82
Megan Thee Stallion,3,363,2020-11-29,2020-12-01,54
James Arthur,3,363,2020-10-03,2020-10-05,119
Måneskin,3,363,2022-03-10,2022-03-12,59
James Arthur,3,363,2023-03-27,2023-03-29,165
James Arthur,3,363,2021-09-07,2021-09-09,165
James Arthur,3,363,2023-02-05,2023-02-07,126
James Arthur,3,363,2023-01-31,2023-02-02,162
James Arthur,3,363,2023-01-15,2023-01-17,135
James Arthur,3,363,2023-01-09,2023-01-11,116
James Arthur,3,363,2022-04-07,2022-04-12,182
James Arthur,3,363,2022-03-06,2022-03-08,170
Future,3,363,2022-12-26,2022-12-28,45
James Arthur,3,363,2021-08-22,2021-08-24,145
James Arthur,3,363,2021-07-11,2021-07-13,138
James Arthur,3,363,2021-06-27,2021-06-29,138
James Arthur,3,363,2021-06-12,2021-06-14,134
James Arthur,3,363,2021-05-30,2021-06-01,133
James Arthur,3,363,2022-02-28,2022-03-02,165
James Arthur,3,363,2021-11-21,2021-11-23,153
James Arthur,3,363,2021-11-01,2021-11-03,125
Sebastian Yatra,3,361,2022-02-24,2022-02-26,38
Avicii,3,361,2019-06-04,2019-06-06,5
Dímelo Flow,3,360,2019-09-26,2019-09-28,68
bbno$,3,360,2021-12-09,2021-12-14,178
Lil Uzi Vert,3,360,2019-02-05,2019-02-07,167
Trevor Daniel,3,360,2021-01-01,2021-01-03,94
The Kid LAROI,3,360,2021-04-18,2021-04-20,21
Lil Uzi Vert,3,360,2019-01-08,2019-01-10,142
The Kid LAROI,3,360,2021-03-22,2021-03-24,15
G-Eazy,3,360,2017-02-19,2017-02-21,94
Lil Mosey,3,360,2021-02-26,2021-02-28,95
Trevor Daniel,3,360,2020-08-29,2020-08-31,64
Lil Uzi Vert,3,360,2018-12-02,2018-12-04,162
ThxSoMch,3,360,2023-01-15,2023-01-17,66
Lil Mosey,3,360,2020-08-21,2020-08-23,39
Lil Uzi Vert,3,360,2018-05-26,2018-05-28,80
Lil Mosey,3,360,2020-06-03,2020-06-05,11
Lil Mosey,3,360,2020-03-10,2020-03-12,16
The Chainsmokers,3,360,2017-12-11,2017-12-13,52
Lil Uzi Vert,3,360,2019-02-15,2019-02-17,183
Lil Mosey,3,360,2021-04-21,2021-04-23,134
Lil Mosey,3,360,2020-10-08,2020-10-10,52
Trevor Daniel,3,360,2021-02-27,2021-03-01,125
Lil Uzi Vert,3,360,2018-05-01,2018-05-03,85
Diplo,3,360,2018-06-11,2018-06-13,62
Lil Uzi Vert,3,360,2018-04-10,2018-04-12,70
Wisin,3,360,2017-01-10,2017-01-12,134
The Kid LAROI,3,360,2021-07-04,2021-07-06,82
Lil Uzi Vert,3,360,2018-07-07,2018-07-09,105
Lil Uzi Vert,3,360,2018-08-21,2018-08-23,102
ThxSoMch,3,360,2023-02-19,2023-02-21,90
The Kid LAROI,3,360,2021-06-26,2021-06-28,80
IU,3,360,2020-05-24,2020-05-26,187
The Kid LAROI,3,360,2021-06-12,2021-06-14,73
Lil Mosey,3,360,2020-08-02,2020-08-04,21
Lil Baby,3,360,2018-09-16,2018-09-18,57
IU,3,360,2020-05-16,2020-05-18,110
Lil Uzi Vert,3,360,2018-05-08,2018-05-10,83
Trevor Daniel,3,360,2020-12-26,2020-12-28,92
Trevor Daniel,3,360,2020-08-01,2020-08-03,56
Quavo,3,357,2018-11-13,2018-11-15,146
Eminem,3,357,2021-11-29,2021-12-01,156
Shawn Mendes,3,357,2021-02-15,2021-02-17,41
Jhay Cortez,3,357,2021-10-07,2021-10-09,46
Zion & Lennox,3,357,2018-05-22,2018-05-24,63
Bruno Mars,3,357,2023-01-02,2023-01-04,121
Travis Scott,3,357,2018-04-17,2018-04-19,139
Paulo Londra,3,357,2019-03-14,2019-03-16,28
NOTD,3,357,2018-04-28,2018-04-30,78
Ellie Goulding,3,357,2019-10-27,2019-10-29,70
Zion & Lennox,3,357,2018-05-15,2018-05-17,70
Travis Scott,3,357,2018-02-27,2018-03-01,110
Eminem,3,357,2021-12-13,2021-12-15,143
Mustard,3,357,2019-02-25,2019-02-27,35
Bruno Mars,3,357,2022-10-02,2022-10-04,173
Eminem,3,357,2021-12-26,2021-12-28,114
Mustard,3,357,2019-06-17,2019-06-19,80
Shawn Mendes,3,357,2020-12-14,2020-12-16,19
Bruno Mars,3,357,2022-10-11,2022-10-13,166
LE SSERAFIM,3,357,2023-01-01,2023-01-03,58
Ellie Goulding,3,357,2019-12-07,2019-12-09,25
Travis Scott,3,357,2017-09-18,2017-09-20,51
Ellie Goulding,3,357,2020-04-24,2020-04-27,185
Bruno Mars,3,357,2022-10-24,2022-10-26,160
Ellie Goulding,3,357,2020-04-12,2020-04-14,183
Ellie Goulding,3,357,2020-03-22,2020-03-24,171
Zion & Lennox,3,357,2018-04-17,2018-04-19,79
LE SSERAFIM,3,357,2022-12-18,2022-12-20,94
LE SSERAFIM,3,357,2022-12-11,2022-12-13,110
LE SSERAFIM,3,357,2022-11-08,2022-11-10,85
LE SSERAFIM,3,357,2022-10-28,2022-10-30,73
Ellie Goulding,3,357,2020-01-21,2020-01-23,134
Ellie Goulding,3,357,2019-11-01,2019-11-03,61
Shawn Mendes,3,357,2021-01-02,2021-01-04,15
Eminem,3,357,2021-11-22,2021-11-24,160
Ellie Goulding,3,357,2020-02-25,2020-02-27,170
Future,3,356,2017-11-07,2017-11-09,111
Dua Lipa,3,356,2019-07-22,2019-07-24,177
Stephen Sanchez,3,354,2023-03-19,2023-03-21,18
Playboi Carti,3,354,2017-09-19,2017-09-21,90
Stephen Sanchez,3,354,2022-12-25,2022-12-27,15
Stephen Sanchez,3,354,2023-05-02,2023-05-04,28
Stephen Sanchez,3,354,2023-05-07,2023-05-09,30
Stephen Sanchez,3,354,2023-02-05,2023-02-07,30
Anitta,3,354,2018-01-02,2018-01-04,21
*NSYNC,3,354,2018-12-22,2018-12-24,67
Pedro Capó,3,354,2019-12-26,2019-12-28,92
Pedro Capó,3,354,2019-08-13,2019-08-15,41
Stephen Sanchez,3,354,2023-01-29,2023-01-31,25
Pedro Capó,3,354,2019-09-03,2019-09-05,24
Stephen Sanchez,3,354,2023-05-20,2023-05-22,36
Playboi Carti,3,354,2017-11-07,2017-11-09,170
Sebastian Yatra,3,351,2022-06-14,2022-06-16,184
Joji,3,351,2018-09-30,2018-10-02,91
Fujii Kaze,3,351,2022-12-03,2022-12-05,92
TWICE,3,351,2020-12-07,2020-12-09,174
Bebe Rexha,3,351,2019-02-11,2019-02-13,86
Bebe Rexha,3,351,2018-12-29,2018-12-31,84
Joji,3,351,2018-10-14,2018-10-16,98
Feid,3,351,2022-07-14,2022-07-16,54
TWICE,3,351,2020-11-21,2020-11-23,115
Bazzi,3,351,2019-07-13,2019-07-15,132
Sebastian Yatra,3,351,2022-05-26,2022-05-28,141
Sebastian Yatra,3,351,2022-06-07,2022-06-09,170
Sebastian Yatra,3,351,2022-05-17,2022-05-19,137
Joji,3,351,2018-10-06,2018-10-08,116
Sebastian Yatra,3,351,2022-04-12,2022-04-14,67
Kygo,3,351,2017-10-16,2017-10-18,23
Sebastian Yatra,3,351,2022-06-25,2022-07-02,167
Doja Cat,3,350,2019-11-09,2019-11-11,85
Axwell /\ Ingrosso,3,350,2018-02-01,2018-02-03,87
João Gomes,3,349,2021-09-09,2021-09-11,64
Cardi B,3,349,2018-06-25,2018-06-27,4
Jung Kook,3,348,2022-02-27,2022-03-01,71
King,3,348,2023-01-20,2023-01-22,49
Kehlani,3,348,2019-02-11,2019-02-13,51
The Walters,3,348,2022-05-17,2022-05-19,85
King,3,348,2022-12-03,2022-12-05,63
Liam Payne,3,348,2018-01-08,2018-01-10,54
Marília Mendonça,3,348,2021-11-25,2021-11-27,63
Kehlani,3,348,2019-02-17,2019-02-19,63
The Walters,3,348,2022-06-14,2022-06-16,89
Liam Payne,3,348,2018-04-09,2018-04-11,90
Nirvana,3,348,2022-03-06,2022-03-08,21
The Walters,3,348,2022-11-26,2022-11-28,112
Dean Lewis,3,348,2022-10-30,2022-11-01,84
Dean Lewis,3,348,2022-10-12,2022-10-14,106
King,3,348,2022-11-26,2022-11-28,50
Saweetie,3,348,2021-03-07,2021-03-09,52
Maria Becerra,3,348,2021-10-26,2021-10-28,54
Saweetie,3,348,2021-07-17,2021-07-19,183
King,3,348,2022-12-30,2023-01-01,25
Saweetie,3,348,2021-04-30,2021-05-02,47
Os Barões Da Pisadinha,3,348,2020-12-25,2020-12-27,120
Becky G,3,348,2018-07-26,2018-07-28,20
Jonas Brothers,3,348,2020-06-28,2020-06-30,167
Becky G,3,348,2018-07-05,2018-07-07,22
Luis Fonsi,3,348,2018-01-25,2018-01-27,5
Maluma,3,347,2021-09-07,2021-09-09,51
Joji,3,346,2020-02-05,2020-02-07,24
Tom Walker,3,345,2019-04-13,2019-04-15,92
Lauv,3,345,2019-11-10,2019-11-12,76
Tom Walker,3,345,2019-04-06,2019-04-08,90
Yandel,3,345,2017-12-28,2017-12-30,60
Yandel,3,345,2017-11-07,2017-11-09,64
Labrinth,3,345,2023-04-10,2023-04-12,83
Tom Walker,3,345,2019-03-04,2019-03-06,159
Tom Walker,3,345,2019-03-11,2019-03-13,133
Tom Walker,3,345,2019-03-23,2019-03-25,99
George Ezra,3,344,2018-05-20,2018-06-24,155
Twenty One Pilots,3,344,2018-08-09,2018-08-28,96
Rita Ora,3,342,2018-05-26,2018-05-28,88
Queen,3,342,2019-10-08,2019-10-10,79
Rema,3,342,2022-12-26,2022-12-28,16
Sam Smith,3,342,2020-10-12,2020-10-14,80
Queen,3,342,2019-05-03,2019-05-05,55
Lady Gaga,3,342,2020-03-23,2020-03-25,56
Lady Gaga,3,342,2020-03-16,2020-03-18,34
Gwen Stefani,3,342,2020-12-22,2020-12-24,49
Camilo,3,342,2021-03-29,2021-03-31,76
Queen,3,342,2019-06-04,2019-06-06,69
Sam Smith,3,342,2020-10-05,2020-10-07,83
Rema,3,342,2022-12-12,2022-12-14,28
Rema,3,342,2022-10-13,2022-10-15,22
KAROL G,3,342,2020-06-18,2020-06-20,26
Rema,3,342,2022-09-07,2022-09-09,47
Rema,3,342,2022-12-05,2022-12-07,31
Rema,3,342,2022-09-26,2022-09-28,36
KAROL G,3,342,2020-06-04,2020-06-06,28
Rema,3,342,2023-01-18,2023-01-20,11
Rema,3,342,2023-01-01,2023-01-03,12
Tainy,3,342,2020-03-10,2020-03-12,99
Gwen Stefani,3,342,2022-12-04,2022-12-11,142
Gun,3,341,2022-01-12,2022-01-14,59
Ed Sheeran,3,340,2020-12-07,2020-12-09,163
KAROL G,3,339,2018-06-26,2018-06-28,62
BoyWithUke,3,339,2021-11-16,2021-11-18,19
BoyWithUke,3,339,2022-02-18,2022-02-20,35
Sebastian Yatra,3,339,2019-04-20,2019-04-22,72
Clairo,3,339,2020-10-24,2020-10-26,52
Black Eyed Peas,3,339,2020-06-18,2020-06-20,18
Clairo,3,339,2020-12-26,2020-12-28,96
Chris Brown,3,339,2019-01-06,2019-01-08,116
Eminem,3,337,2021-05-05,2021-05-07,182
Alessia Cara,3,336,2017-05-21,2017-05-23,26
Os Barões Da Pisadinha,3,336,2020-12-12,2020-12-19,136
TWICE,3,336,2021-12-26,2021-12-28,105
TWICE,3,336,2022-01-15,2022-01-17,152
Idina Menzel,3,336,2022-12-23,2022-12-25,70
Becky G,3,336,2018-09-05,2018-09-07,39
Raí Saia Rodada,3,336,2021-03-04,2021-03-06,68
Raí Saia Rodada,3,336,2021-03-25,2021-03-27,67
TWICE,3,336,2021-12-04,2021-12-06,106
Shawn Mendes,3,336,2019-03-16,2019-03-18,107
Raí Saia Rodada,3,336,2021-04-01,2021-04-03,69
Sia,3,336,2017-03-06,2017-03-08,114
Future,3,336,2022-05-22,2022-05-24,42
Raí Saia Rodada,3,336,2021-02-25,2021-02-27,74
Raí Saia Rodada,3,336,2021-03-18,2021-03-20,69
SZA,3,336,2022-03-02,2022-03-04,36
Queen,3,336,2021-05-28,2021-05-30,122
SZA,3,336,2022-02-23,2022-02-25,35
SHAED,3,335,2019-12-26,2019-12-28,62
Queen,3,333,2019-05-21,2019-05-23,67
Don Toliver,3,333,2020-07-04,2020-07-06,66
Ashnikko,3,333,2021-04-11,2021-04-13,94
Rauw Alejandro,3,333,2021-03-26,2021-03-28,61
Sam Smith,3,333,2022-10-24,2022-10-26,2
Ashnikko,3,333,2021-05-22,2021-05-24,149
Manuel Turizo,3,333,2018-03-01,2018-03-03,98
Myke Towers,3,333,2020-08-21,2020-08-23,14
Ashnikko,3,333,2021-03-29,2021-03-31,161
Rihanna,3,332,2017-04-09,2017-04-11,105
Mustard,3,331,2019-09-03,2019-09-05,101
Queen,3,330,2021-03-16,2021-03-18,137
Bizarrap,3,330,2021-08-03,2021-08-05,80
Machine Gun Kelly,3,330,2021-01-02,2021-01-04,108
Machine Gun Kelly,3,330,2021-01-31,2021-02-02,79
Queen,3,330,2021-04-13,2021-04-15,135
Machine Gun Kelly,3,330,2021-02-15,2021-02-17,90
Queen,3,330,2021-03-25,2021-03-27,118
Migos,3,330,2018-04-04,2018-04-06,25
Becky G,3,330,2018-11-22,2018-11-24,43
Machine Gun Kelly,3,330,2021-02-28,2021-03-02,137
Machine Gun Kelly,3,330,2021-05-30,2021-06-01,153
Becky G,3,330,2018-12-10,2018-12-12,70
Machine Gun Kelly,3,330,2021-04-13,2021-04-15,162
Machine Gun Kelly,3,330,2021-03-07,2021-03-09,152
Machine Gun Kelly,3,330,2021-03-28,2021-03-30,165
Becky G,3,330,2019-01-03,2019-01-05,59
Machine Gun Kelly,3,330,2021-05-24,2021-05-26,155
Becky G,3,330,2018-12-03,2018-12-05,63
Os Barões Da Pisadinha,3,330,2020-10-22,2020-10-24,91
SEVENTEEN,3,330,2023-04-30,2023-05-02,80
Apache 207,3,330,2019-11-21,2019-11-23,92
Apache 207,3,330,2019-12-05,2019-12-07,154
Regard,3,330,2021-06-07,2021-06-09,156
Regard,3,330,2021-05-31,2021-06-02,142
Coldplay,3,330,2017-01-16,2017-01-18,92
Selena Gomez,3,330,2021-04-10,2021-04-12,37
Selena Gomez,3,330,2021-05-24,2021-05-26,76
Anne-Marie,3,330,2019-11-10,2019-11-12,76
Anne-Marie,3,330,2019-08-18,2019-08-20,36
Selena Gomez,3,330,2021-05-31,2021-06-02,68
Queen,3,330,2021-07-20,2021-07-22,149
blackbear,3,330,2017-07-09,2017-07-11,158
Anne-Marie,3,330,2019-08-05,2019-08-07,40
Keala Settle,3,330,2018-01-27,2018-01-29,27
Selena Gomez,3,330,2021-06-22,2021-06-24,94
Machine Gun Kelly,3,330,2020-11-29,2020-12-01,133
Ivan Cornejo,3,330,2021-10-16,2021-10-18,83
Machine Gun Kelly,3,330,2021-04-25,2021-04-27,139
blackbear,3,330,2017-06-18,2017-06-20,161
João Gomes,3,330,2021-09-23,2021-09-25,82
Myke Towers,3,330,2020-04-11,2020-04-13,59
Jhay Cortez,3,330,2021-05-27,2021-05-29,13
David Guetta,3,330,2017-11-01,2017-11-03,81
Machine Gun Kelly,3,330,2020-11-01,2020-11-03,75
Machine Gun Kelly,3,330,2020-11-23,2020-11-25,100
Coldplay,3,328,2021-09-22,2021-09-24,3
Becky G,3,328,2018-11-06,2018-11-08,47
The Weeknd,3,327,2017-04-18,2017-04-20,35
J. Cole,3,327,2022-01-30,2022-02-01,120
Danny Ocean,3,327,2018-03-27,2018-03-29,65
J. Cole,3,327,2022-03-06,2022-03-08,108
Danny Ocean,3,327,2018-04-10,2018-04-12,78
Danny Ocean,3,327,2018-04-17,2018-04-19,74
Danny Ocean,3,327,2018-04-24,2018-04-26,97
Danny Ocean,3,327,2018-05-08,2018-05-10,100
Danny Ocean,3,327,2018-05-31,2018-06-02,99
Danny Ocean,3,327,2018-06-05,2018-06-07,109
J. Cole,3,327,2022-04-10,2022-04-12,82
J. Cole,3,327,2022-05-22,2022-05-24,99
J. Cole,3,327,2022-05-31,2022-06-02,100
J. Cole,3,327,2022-06-18,2022-06-20,108
J. Cole,3,327,2022-07-24,2022-07-26,121
J. Cole,3,327,2022-09-11,2022-09-13,129
J. Cole,3,327,2022-09-25,2022-09-27,99
J. Cole,3,327,2022-11-01,2022-11-03,109
J. Cole,3,327,2022-12-12,2022-12-14,134
J. Cole,3,327,2022-12-18,2022-12-20,143
J. Cole,3,327,2023-01-15,2023-01-17,110
J. Cole,3,327,2023-02-19,2023-02-21,82
Shawn Mendes,3,327,2018-07-28,2018-07-30,96
Chance the Rapper,3,327,2018-07-27,2018-07-29,3
24kGoldn,3,327,2020-03-14,2020-03-16,52
24kGoldn,3,327,2020-04-18,2020-04-20,60
Sam Feldt,3,327,2019-07-13,2019-07-15,57
24kGoldn,3,327,2020-05-04,2020-05-06,80
24kGoldn,3,327,2020-05-16,2020-05-18,93
Sam Feldt,3,327,2019-07-28,2019-07-30,77
Sebastian Yatra,3,327,2018-03-27,2018-03-29,147
Sebastian Yatra,3,327,2018-03-20,2018-03-22,142
Sebastian Yatra,3,327,2018-02-27,2018-03-01,124
Gene Autry,3,327,2019-12-25,2020-12-25,92
Sebastian Yatra,3,327,2018-02-15,2018-02-17,102
Sebastian Yatra,3,327,2018-01-30,2018-02-01,95
Sebastian Yatra,3,327,2018-01-03,2018-01-05,81
Sebastian Yatra,3,327,2017-12-28,2017-12-30,70
ElyOtto,3,327,2021-02-24,2021-02-26,69
Sebastian Yatra,3,327,2017-12-12,2017-12-14,83
Sebastian Yatra,3,327,2017-11-23,2017-11-25,59
The Chainsmokers,3,327,2019-01-28,2019-01-30,28
Sia,3,327,2017-03-21,2017-03-23,139
